ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,confpolice,antisoc
136204170.0,Male,63.0,5,White,University,1.0,4.0,0.0,-0.3005755333028579,1.22
136204210.0,Female,64.0,5,White,99,3.0,4.0,0.0,0.1562962365346741,1.22
136204250.0,Male,27.0,2,White,ALevel,5.0,3.0,0.0,-2.1585207306421546,-1.41
136205010.0,Female,33.0,2,White,GCSE,5.0,2.0,0.0,0.8162221262999981,-2.36
136205090.0,Female,79.0,7,White,Other,1.0,2.0,0.0,1.7807291959570102,99.0
136205130.0,Female,44.0,3,White,GCSE,6.0,2.0,0.0,0.3593503564624661,-0.06
136205170.0,Female,74.0,6,White,GCSE,3.0,4.0,1.0,99.0,0.73
136205210.0,Female,18.0,1,White,GCSE,2.0,4.0,1.0,0.3593503564624661,-0.5
136205250.0,Male,22.0,1,White,GCSE,5.0,3.0,0.0,1.0903451882025177,-1.92
136205290.0,Male,53.0,4,White,University,1.0,3.0,1.0,-1.0924866010212468,-0.51
136206010.0,Female,89.0,7,White,99,3.0,3.0,0.0,0.1461435305382845,99.0
136206050.0,Female,55.0,5,White,ALevel,3.0,3.0,0.0,-1.26508260295987,0.74
136206090.0,Female,64.0,5,White,ALevel,5.0,3.0,0.0,0.3593503564624661,99.0
136206130.0,Female,19.0,1,White,ALevel,5.0,1.0,0.0,0.1562962365346741,-1.32
136206170.0,Female,51.0,4,White,ALevel,3.0,3.0,0.0,0.4202665924408038,1.0
136206290.0,Female,45.0,4,White,ALevel,1.0,3.0,0.0,99.0,0.49
136206330.0,Female,53.0,4,White,ALevel,5.0,3.0,0.0,-0.75744730314039,0.94
136207050.0,Male,46.0,4,White,99,5.0,2.0,0.0,0.5624044763902581,-0.01
136207130.0,Female,24.0,1,White,University,5.0,1.0,0.0,-0.0569105893895074,0.25
136207210.0,Female,58.0,5,White,ALevel,3.0,2.0,0.0,-1.975772022707142,0.47
136208010.0,Female,80.0,7,White,99,1.0,2.0,0.0,1.0700397762097382,1.22
136208050.0,Female,24.0,1,White,GCSE,6.0,2.0,0.0,-2.4427964985410635,-0.49
136208090.0,Female,40.0,3,White,99,5.0,2.0,0.0,-0.3513390632848059,-1.19
136208130.0,Male,50.0,4,White,99,5.0,2.0,0.0,-1.062028483032078,-1.18
136208170.0,Female,16.0,1,White,GCSE,1.0,2.0,0.0,1.7807291959570102,-0.01
136208210.0,Male,40.0,3,White,ALevel,1.0,1.0,0.0,-1.133097425006805,-0.49
136208250.0,Female,84.0,7,White,99,6.0,1.0,0.0,0.613168006372206,1.22
136208290.0,Female,51.0,4,White,GCSE,5.0,1.0,0.0,1.0700397762097382,-0.24
136209130.0,Female,56.0,5,Chinese or other,University,1.0,2.0,0.0,-0.5543931832125979,0.95
136209170.0,Female,45.0,4,White,GCSE,2.0,4.0,0.0,-0.5746985952053771,0.29
136209210.0,Female,39.0,3,White,GCSE,5.0,4.0,0.0,-1.7321070787937916,0.54
136209250.0,Female,52.0,4,White,University,1.0,3.0,0.0,99.0,0.57
136209290.0,Female,77.0,7,White,99,5.0,3.0,0.0,0.3593503564624661,1.0
136210010.0,Female,81.0,7,White,University,1.0,2.0,0.0,-0.3107282392992475,1.22
136210050.0,Male,25.0,2,White,GCSE,3.0,1.0,0.0,0.3593503564624661,-1.45
136210090.0,Male,24.0,1,White,University,1.0,3.0,0.0,1.0801924822061275,1.22
136210130.0,Female,63.0,5,White,GCSE,3.0,2.0,0.0,-1.6305800188298956,1.0
136210290.0,Male,39.0,3,White,ALevel,4.0,3.0,0.0,0.866985656281946,0.79
136211010.0,Male,78.0,7,White,99,5.0,2.0,0.0,0.1562962365346741,0.54
136211050.0,Female,81.0,7,White,99,2.0,5.0,0.0,1.1208033061916862,1.22
136211090.0,Female,19.0,1,White,ALevel,3.0,4.0,1.0,-0.1279795313642346,-0.74
136211130.0,Male,38.0,3,White,GCSE,3.0,4.0,0.0,0.3695030624588558,0.16
136211170.0,Male,81.0,7,White,University,2.0,5.0,0.0,-0.0975214133750658,0.23
136211250.0,Male,74.0,6,White,GCSE,4.0,5.0,0.0,-0.8082108331223379,-0.01
136211290.0,Female,53.0,4,White,ALevel,2.0,3.0,1.0,-0.3005755333028579,0.51
136212010.0,Male,50.0,4,White,University,1.0,5.0,0.0,0.1461435305382845,1.22
136212050.0,Male,56.0,5,White,GCSE,1.0,5.0,0.0,0.3593503564624661,1.22
136212090.0,Female,23.0,1,White,University,1.0,5.0,0.0,-0.1279795313642346,0.56
136212130.0,Female,61.0,5,White,GCSE,4.0,5.0,0.0,-1.031570365042909,-0.0
136212170.0,Male,60.0,5,White,University,6.0,5.0,0.0,0.3593503564624661,0.78
136212210.0,Male,68.0,6,99,GCSE,1.0,5.0,0.0,0.3593503564624661,1.22
136212290.0,Male,44.0,3,White,ALevel,1.0,5.0,0.0,1.0700397762097382,1.22
136213010.0,Male,77.0,7,White,University,1.0,4.0,0.0,-0.0569105893895074,-0.53
136213050.0,Male,83.0,7,White,99,2.0,3.0,0.0,0.3593503564624661,99.0
136213130.0,Female,86.0,7,White,99,5.0,2.0,0.0,0.8162221262999981,99.0
136213170.0,Female,28.0,2,White,ALevel,2.0,2.0,0.0,1.7807291959570102,1.22
136213210.0,Female,69.0,6,White,GCSE,5.0,2.0,0.0,99.0,99.0
136213250.0,Female,75.0,7,White,GCSE,1.0,2.0,0.0,99.0,0.29
136213290.0,Male,62.0,5,White,ALevel,6.0,1.0,1.0,1.3340101321158675,-2.42
136214130.0,Female,70.0,6,White,99,3.0,4.0,0.0,0.613168006372206,0.49
136214170.0,Female,62.0,5,White,University,1.0,4.0,0.0,-0.067063295385897,-0.54
136214210.0,Female,54.0,4,White,ALevel,1.0,1.0,0.0,-0.2904228273064683,-2.25
136214250.0,Male,63.0,5,White,99,5.0,2.0,0.0,-2.666156030461635,-2.98
136214290.0,Female,40.0,3,White,GCSE,5.0,4.0,0.0,0.3593503564624661,-0.26
136215050.0,Female,41.0,3,White,University,1.0,4.0,0.0,0.3593503564624661,0.69
136215090.0,Female,73.0,6,White,99,5.0,4.0,0.0,-0.0873687073786762,1.22
136215130.0,Male,51.0,4,White,University,1.0,5.0,0.0,-0.5340877712198188,0.51
136215170.0,Female,45.0,4,White,GCSE,4.0,5.0,0.0,-2.422491086548284,0.3
136215210.0,Female,38.0,3,White,University,1.0,4.0,0.0,99.0,0.24
136215290.0,Female,25.0,2,White,University,1.0,3.0,0.0,0.1461435305382845,1.22
136216010.0,Male,42.0,3,White,GCSE,1.0,3.0,0.0,99.0,0.27
136216050.0,Female,46.0,4,White,University,1.0,4.0,1.0,0.1969070605202325,-1.0
136216090.0,Male,69.0,6,White,University,1.0,5.0,0.0,-0.3411863572884163,-0.19
136216130.0,Female,47.0,4,White,GCSE,1.0,5.0,0.0,-0.2498120033209099,-0.53
136216170.0,Female,37.0,3,White,GCSE,3.0,5.0,0.0,0.6030153003758165,0.3
136216210.0,Female,64.0,5,White,GCSE,1.0,5.0,1.0,1.0801924822061275,0.48
136216250.0,Female,54.0,4,White,University,1.0,5.0,0.0,-0.0873687073786762,-0.31
136216290.0,Female,81.0,7,White,99,5.0,3.0,0.0,1.5269115460472702,0.02
136217010.0,Female,27.0,2,White,99,8.0,1.0,0.0,1.7807291959570102,-0.53
136217050.0,Male,30.0,2,White,Other,5.0,1.0,1.0,-2.27020049660244,-3.25
136217130.0,Female,30.0,2,White,University,1.0,1.0,0.0,-0.3005755333028579,-2.37
136217170.0,Female,74.0,6,White,99,5.0,1.0,0.0,1.7807291959570102,0.79
136217250.0,Female,69.0,6,White,GCSE,5.0,3.0,0.0,-0.0873687073786762,-0.58
136218010.0,Male,39.0,3,White,University,1.0,5.0,0.0,-1.2955407209490388,0.46
136218050.0,Male,59.0,5,White,ALevel,5.0,5.0,0.0,-0.75744730314039,0.78
136218130.0,Male,39.0,3,White,99,3.0,2.0,0.0,-0.5848513012017668,0.27
136218170.0,Female,38.0,3,White,ALevel,1.0,4.0,0.0,-0.5442404772162083,1.22
136218210.0,Male,68.0,6,White,University,3.0,4.0,0.0,0.1562962365346741,0.27
136218250.0,Female,66.0,6,White,GCSE,3.0,4.0,0.0,-0.3411863572884163,0.21
136218290.0,Male,58.0,5,White,ALevel,3.0,4.0,0.0,-0.3817971812739746,-0.23
136219010.0,Female,46.0,4,White,GCSE,5.0,2.0,0.0,0.3593503564624661,-0.74
136219050.0,Male,62.0,5,White,99,5.0,2.0,0.0,99.0,1.22
136219090.0,Male,59.0,5,White,University,1.0,2.0,0.0,-0.7879054211295589,-0.46
136219130.0,Female,44.0,3,White,Other,5.0,1.0,1.0,-0.0569105893895074,0.27
136219210.0,Male,55.0,5,White,GCSE,2.0,1.0,0.0,-1.336151544934597,-0.06
136219250.0,Male,31.0,2,White,Other,5.0,1.0,0.0,-1.0417230710392988,-0.43
136219290.0,Male,39.0,3,White,99,3.0,2.0,0.0,-0.5442404772162083,0.3
136220010.0,Female,68.0,6,White,ALevel,1.0,5.0,0.0,-1.488442134880441,0.32
136220090.0,Male,37.0,3,White,99,5.0,2.0,0.0,99.0,99.0
136220130.0,Female,37.0,3,White,ALevel,2.0,3.0,0.0,1.0700397762097382,99.0
136220250.0,Female,16.0,1,White,GCSE,1.0,3.0,0.0,1.7807291959570102,0.78
136220290.0,Female,56.0,5,White,University,4.0,4.0,0.0,-0.2904228273064683,-0.61
136221010.0,Male,62.0,5,White,University,2.0,5.0,0.0,0.3593503564624661,-0.94
136221050.0,Male,71.0,6,White,99,5.0,3.0,0.0,1.7807291959570102,0.26
136221130.0,Female,71.0,6,White,99,3.0,3.0,0.0,-0.5239350652234291,1.22
136221170.0,Female,60.0,5,White,99,5.0,4.0,0.0,99.0,99.0
136221210.0,Male,44.0,3,White,University,4.0,5.0,0.0,-0.0366051773967282,0.97
136221290.0,Male,88.0,7,White,ALevel,3.0,5.0,0.0,-0.3411863572884163,1.22
136222010.0,Male,25.0,2,White,University,1.0,3.0,0.0,1.2832466021339195,1.0
136222090.0,Male,48.0,4,White,ALevel,5.0,1.0,0.0,-1.285388014952649,-1.42
136222130.0,Male,34.0,2,White,99,5.0,2.0,0.0,-2.067146376674648,-0.31
136222170.0,Female,24.0,1,White,ALevel,5.0,4.0,0.0,0.3593503564624661,0.49
136222210.0,Male,87.0,7,White,99,4.0,1.0,0.0,0.3593503564624661,-0.68
136222290.0,Male,58.0,5,White,GCSE,5.0,3.0,0.0,1.7807291959570102,-0.99
136223050.0,Female,53.0,4,White,GCSE,4.0,4.0,0.0,-1.51890025286961,-0.7
136223090.0,Male,32.0,2,White,University,1.0,4.0,0.0,1.7807291959570102,1.22
136223210.0,Male,29.0,2,White,University,1.0,3.0,0.0,-0.1381322373606242,-0.23
136223250.0,Female,65.0,6,White,University,1.0,4.0,0.0,-0.3411863572884163,0.73
136223330.0,Male,63.0,5,White,ALevel,1.0,5.0,0.0,-0.0873687073786762,-0.72
136224090.0,Female,74.0,6,White,GCSE,1.0,4.0,0.0,0.3593503564624661,1.22
136224130.0,Female,59.0,5,White,University,1.0,3.0,0.0,0.1461435305382845,-0.24
136224170.0,Male,41.0,3,White,ALevel,4.0,3.0,0.0,99.0,0.54
136224250.0,Female,16.0,1,White,GCSE,1.0,3.0,0.0,-0.0975214133750658,-1.67
136224330.0,Male,93.0,7,White,99,1.0,5.0,0.0,-0.3513390632848059,1.22
136225010.0,Female,71.0,6,White,GCSE,5.0,4.0,0.0,0.3999611804480245,0.48
136225050.0,Female,81.0,7,White,University,2.0,3.0,0.0,1.0395816582205692,-0.63
136225130.0,Male,32.0,2,White,University,1.0,4.0,0.0,-0.8792797750970652,-0.28
136225170.0,Female,20.0,1,White,GCSE,5.0,4.0,0.0,0.8365275382927774,0.26
136226010.0,Female,68.0,6,White,99,2.0,4.0,0.0,99.0,0.99
136226090.0,Female,36.0,3,White,University,1.0,5.0,0.0,0.3593503564624661,0.7
136226130.0,Male,38.0,3,White,University,1.0,3.0,0.0,1.7807291959570102,0.48
136226170.0,Female,48.0,4,White,GCSE,2.0,5.0,0.0,-0.067063295385897,-0.01
136226250.0,Female,23.0,1,White,University,1.0,5.0,0.0,0.1156854125491157,0.21
136226290.0,Female,46.0,4,White,University,2.0,5.0,0.0,0.5624044763902581,1.22
136227010.0,Male,64.0,5,White,99,4.0,1.0,0.0,-1.4782894288840516,-2.15
136227050.0,Male,52.0,4,White,99,3.0,1.0,0.0,-3.3869981562052964,-1.88
136227090.0,Female,57.0,5,White,University,2.0,1.0,1.0,-1.9859247287035315,-2.76
136227170.0,Male,24.0,1,White,ALevel,1.0,4.0,0.0,0.8162221262999981,0.78
136227250.0,Male,51.0,4,White,GCSE,5.0,2.0,1.0,0.3593503564624661,0.24
136228010.0,Female,23.0,1,White,GCSE,5.0,1.0,0.0,-3.894633456024776,-1.86
136228050.0,Male,75.0,7,White,99,1.0,2.0,0.0,1.0801924822061275,0.31
136228090.0,Female,61.0,5,White,GCSE,5.0,1.0,0.0,0.3593503564624661,0.24
136228250.0,Female,67.0,6,White,Other,1.0,3.0,0.0,0.3593503564624661,1.22
136228290.0,Female,37.0,3,White,University,5.0,3.0,0.0,0.3593503564624661,0.51
136229010.0,Male,73.0,6,White,ALevel,5.0,3.0,0.0,-0.0975214133750658,-0.96
136229050.0,Female,45.0,4,White,99,5.0,1.0,0.0,-1.0518757770356884,-0.53
136229090.0,Male,79.0,7,White,99,4.0,3.0,0.0,0.7045423603397125,0.78
136229130.0,Male,34.0,2,White,University,4.0,1.0,0.0,-0.168590355349793,-0.94
136229170.0,Male,69.0,6,White,99,5.0,3.0,0.0,-0.0366051773967282,-0.24
136229210.0,Female,48.0,4,White,University,5.0,3.0,0.0,-0.067063295385897,-0.78
136230010.0,Male,42.0,3,Black or Black British,ALevel,2.0,2.0,1.0,0.3593503564624661,-1.03
136230130.0,Female,67.0,6,White,University,1.0,2.0,1.0,0.3593503564624661,-0.72
136230170.0,Female,36.0,3,White,GCSE,5.0,1.0,0.0,-3.3869981562052964,-2.15
136230210.0,Male,56.0,5,White,University,5.0,1.0,1.0,-1.8133287267649083,0.46
136231010.0,Male,38.0,3,White,University,1.0,5.0,1.0,0.1461435305382845,0.25
136231050.0,Male,69.0,6,White,99,5.0,2.0,0.0,-1.721954372797402,-0.24
136231090.0,Female,68.0,6,Asian or Asian British,99,5.0,5.0,0.0,0.1156854125491157,1.22
136231170.0,Female,35.0,3,White,University,5.0,3.0,0.0,1.3340101321158675,0.52
136231210.0,Male,34.0,2,White,ALevel,5.0,3.0,1.0,1.0903451882025177,0.21
136232170.0,Female,74.0,6,White,University,1.0,5.0,0.0,0.3695030624588558,0.45
136232290.0,Male,65.0,6,White,University,1.0,5.0,0.0,-1.2549298969634803,0.51
136233010.0,Male,25.0,2,Chinese or other,University,2.0,1.0,0.0,0.1461435305382845,-0.99
136233050.0,Male,53.0,4,White,GCSE,1.0,2.0,0.0,0.4202665924408038,0.3
136233090.0,Male,29.0,2,White,University,4.0,1.0,1.0,1.5269115460472702,-0.5
136233170.0,Male,64.0,5,White,99,5.0,1.0,0.0,99.0,0.56
136233210.0,Male,61.0,5,White,University,1.0,5.0,0.0,0.1461435305382845,1.22
136233290.0,Female,34.0,2,Asian or Asian British,99,5.0,1.0,0.0,0.3593503564624661,-0.03
136234050.0,Female,32.0,2,Asian or Asian British,GCSE,5.0,1.0,1.0,0.1055327065527261,-1.34
136234130.0,Male,49.0,4,White,Other,5.0,2.0,0.0,-1.2041663669815323,99.0
136234170.0,Female,54.0,4,White,GCSE,5.0,3.0,1.0,99.0,-0.63
136234250.0,Male,70.0,6,White,GCSE,4.0,4.0,0.0,0.613168006372206,0.04
136234290.0,Male,67.0,6,White,99,1.0,4.0,0.0,0.1562962365346741,-0.25
136234330.0,Female,56.0,5,White,ALevel,3.0,5.0,0.0,-0.0873687073786762,-0.49
136235090.0,Male,72.0,6,White,99,3.0,4.0,0.0,1.7807291959570102,0.28
136235210.0,Female,43.0,3,White,University,1.0,2.0,0.0,99.0,1.22
136235250.0,Female,71.0,6,White,GCSE,5.0,1.0,0.0,0.6639315363541541,1.22
136235290.0,Female,16.0,1,White,GCSE,1.0,4.0,0.0,0.3593503564624661,-0.23
136236050.0,Female,83.0,7,White,99,2.0,2.0,0.0,1.3644682501050367,0.75
136236170.0,Male,33.0,2,Asian or Asian British,Other,5.0,2.0,0.0,1.7807291959570102,99.0
136236290.0,Male,59.0,5,Asian or Asian British,99,5.0,1.0,0.0,0.1055327065527261,-0.51
136237010.0,Female,44.0,3,White,University,1.0,4.0,0.0,0.1156854125491157,0.5
136237090.0,Male,74.0,6,White,ALevel,1.0,5.0,0.0,0.3593503564624661,1.22
136237130.0,Male,82.0,7,White,University,1.0,4.0,0.0,1.3746209561014262,0.73
136237170.0,Male,36.0,3,White,University,1.0,4.0,0.0,-1.9554666107143628,-0.94
136237250.0,Male,62.0,5,White,University,1.0,5.0,1.0,-0.0873687073786762,-0.24
136237290.0,Female,48.0,4,White,GCSE,1.0,5.0,0.0,-0.3107282392992475,-0.23
136238010.0,Female,50.0,4,White,University,1.0,5.0,0.0,99.0,99.0
136238030.0,Male,50.0,4,White,GCSE,5.0,5.0,0.0,0.3593503564624661,-1.67
136238050.0,Male,64.0,5,White,99,4.0,5.0,1.0,99.0,0.29
136238130.0,Female,66.0,6,White,99,5.0,3.0,0.0,-1.9859247287035315,-1.51
136238170.0,Male,45.0,4,White,ALevel,3.0,2.0,0.0,0.3593503564624661,-0.45
136238210.0,Male,61.0,5,White,ALevel,5.0,2.0,1.0,0.3593503564624661,-1.67
136238250.0,Female,40.0,3,White,GCSE,5.0,1.0,0.0,99.0,-1.95
136238290.0,Female,81.0,7,White,GCSE,2.0,2.0,0.0,1.2832466021339195,0.75
136238330.0,Female,64.0,5,White,ALevel,5.0,3.0,0.0,-0.1787430613461826,0.25
136239010.0,Male,38.0,3,White,University,5.0,1.0,1.0,-0.3411863572884163,-0.53
136239090.0,Male,20.0,1,White,GCSE,4.0,1.0,1.0,0.1664489425310637,-1.64
136239130.0,Female,66.0,6,White,Other,1.0,1.0,0.0,-0.3411863572884163,99.0
136239170.0,Female,75.0,7,White,GCSE,2.0,2.0,0.0,0.3593503564624661,99.0
136239210.0,Male,36.0,3,White,University,2.0,3.0,0.0,-1.7016489608046228,1.22
136239250.0,Female,25.0,2,White,University,7.0,1.0,1.0,-0.7777527151331692,-3.12
136239290.0,Male,68.0,6,White,ALevel,4.0,1.0,0.0,0.5827098883830374,99.0
136239330.0,Male,46.0,4,White,University,1.0,1.0,0.0,-0.3310336512920266,-0.0
136240010.0,Male,31.0,2,White,ALevel,4.0,4.0,0.0,-1.7118016668010123,-1.27
136240050.0,Female,45.0,4,White,GCSE,3.0,4.0,1.0,99.0,99.0
136240130.0,Male,32.0,2,White,99,3.0,2.0,0.0,99.0,0.04
136240210.0,Male,22.0,1,White,University,1.0,3.0,1.0,-1.5290529588659996,-0.53
136240290.0,Male,52.0,4,White,GCSE,5.0,3.0,0.0,-0.0873687073786762,0.22
136240330.0,Male,64.0,5,White,University,5.0,4.0,0.0,0.8771383622783356,99.0
136241010.0,Female,46.0,4,White,GCSE,1.0,5.0,0.0,0.1055327065527261,0.24
136241090.0,Female,70.0,6,White,GCSE,5.0,2.0,0.0,0.8263748322963878,99.0
136241170.0,Male,47.0,4,White,ALevel,3.0,1.0,1.0,-2.4123383805518945,-3.72
136241250.0,Male,74.0,6,White,ALevel,5.0,1.0,0.0,0.3999611804480245,0.32
136242050.0,Male,20.0,1,White,99,5.0,4.0,0.0,-0.7676000091367796,0.49
136242090.0,Female,65.0,6,White,ALevel,1.0,2.0,0.0,1.0700397762097382,-0.75
136242130.0,Male,34.0,2,White,ALevel,5.0,4.0,1.0,-1.975772022707142,0.26
136242170.0,Female,69.0,6,White,University,2.0,4.0,0.0,-1.0518757770356884,0.67
136242210.0,Male,37.0,3,White,University,2.0,4.0,0.0,1.7807291959570102,0.01
136242290.0,Female,39.0,3,White,University,1.0,3.0,0.0,99.0,-0.09
136243090.0,Male,75.0,7,White,GCSE,4.0,3.0,0.0,0.1562962365346741,0.99
136243130.0,Female,79.0,7,White,University,1.0,3.0,0.0,0.3593503564624661,-0.07
136243170.0,Male,45.0,4,White,ALevel,1.0,2.0,0.0,-0.0569105893895074,99.0
136243250.0,Male,75.0,7,White,University,1.0,3.0,0.0,0.1461435305382845,-0.31
136243330.0,Male,64.0,5,White,GCSE,1.0,2.0,0.0,-0.7980581271259483,0.48
136244010.0,Female,20.0,1,White,GCSE,5.0,1.0,1.0,0.1562962365346741,-0.44
136244170.0,Female,56.0,5,Chinese or other,ALevel,3.0,2.0,0.0,0.1461435305382845,-1.17
136244210.0,Male,25.0,2,White,GCSE,5.0,3.0,0.0,-3.194096742273894,-1.37
136244250.0,Male,81.0,7,White,99,5.0,2.0,1.0,0.3593503564624661,1.22
136244290.0,Female,55.0,5,White,University,1.0,3.0,0.0,0.3593503564624661,99.0
136245010.0,Female,54.0,4,White,GCSE,3.0,1.0,0.0,0.613168006372206,-1.42
136245050.0,Female,27.0,2,White,GCSE,5.0,1.0,0.0,1.2933993081303092,0.67
136245170.0,Male,66.0,6,White,University,1.0,5.0,0.0,-0.5746985952053771,0.73
136245210.0,Female,32.0,2,White,University,4.0,5.0,0.0,0.3695030624588558,99.0
136245250.0,Female,22.0,1,White,GCSE,4.0,1.0,0.0,-0.0772160013822866,-0.45
136245290.0,Male,62.0,5,White,GCSE,2.0,2.0,0.0,-0.0366051773967282,99.0
136246010.0,Female,45.0,4,White,University,1.0,4.0,0.0,-1.0518757770356884,0.27
136246090.0,Male,88.0,7,White,University,2.0,3.0,0.0,-0.3005755333028579,99.0
136246130.0,Female,32.0,2,White,University,7.0,2.0,0.0,-1.2244717789743116,-1.2
136246210.0,Female,18.0,1,White,ALevel,7.0,3.0,0.0,1.3238574261194782,0.78
136246250.0,Male,59.0,5,White,ALevel,4.0,4.0,0.0,0.1461435305382845,-0.97
136246290.0,Male,87.0,7,White,University,1.0,2.0,0.0,-0.0569105893895074,0.66
136247010.0,Female,86.0,7,White,99,3.0,2.0,0.0,0.8365275382927774,0.45
136247050.0,Male,45.0,4,White,University,2.0,2.0,1.0,0.3593503564624661,-0.75
136247090.0,Male,27.0,2,White,99,4.0,4.0,0.0,0.3593503564624661,0.7
136247130.0,Female,64.0,5,White,University,1.0,4.0,0.0,1.7807291959570102,0.77
136248090.0,Female,73.0,6,White,University,1.0,5.0,0.0,-0.75744730314039,-0.0
136248130.0,Female,54.0,4,White,ALevel,3.0,5.0,0.0,-0.0366051773967282,1.0
136248210.0,Female,46.0,4,White,University,3.0,4.0,0.0,-0.3513390632848059,-0.19
136248250.0,Female,45.0,4,White,99,3.0,4.0,0.0,1.7807291959570102,1.22
136248290.0,Male,47.0,4,White,ALevel,1.0,4.0,0.0,-0.0873687073786762,1.22
136249010.0,Male,39.0,3,White,ALevel,4.0,3.0,0.0,-1.0214176590465196,-0.44
136249050.0,Female,72.0,6,White,99,2.0,5.0,0.0,0.3390449444696869,0.77
136249090.0,Male,81.0,7,White,University,1.0,2.0,0.0,-1.214319072977922,-0.25
136249130.0,Male,22.0,1,White,ALevel,5.0,2.0,0.0,0.3695030624588558,-0.0
136249170.0,Male,40.0,3,White,ALevel,2.0,2.0,0.0,0.3593503564624661,0.3
136249210.0,Female,49.0,4,White,University,1.0,5.0,0.0,0.3593503564624661,1.22
136249290.0,Male,79.0,7,White,99,1.0,2.0,0.0,1.0700397762097382,0.67
136249330.0,Female,41.0,3,White,University,1.0,5.0,0.0,-0.3005755333028579,0.25
136250010.0,Female,71.0,6,White,99,1.0,3.0,0.0,-0.7168364791548315,1.22
136250050.0,Male,70.0,6,White,99,5.0,1.0,0.0,-1.9148557867288043,-0.96
136250090.0,Female,42.0,3,White,GCSE,4.0,1.0,1.0,-3.894633456024776,-0.44
136250170.0,Male,17.0,1,Black or Black British,GCSE,5.0,1.0,0.0,-1.721954372797402,0.31
136250210.0,Male,52.0,4,White,University,1.0,1.0,0.0,0.1461435305382845,0.22
136251050.0,Male,44.0,3,White,University,1.0,5.0,0.0,0.613168006372206,0.67
136251090.0,Female,47.0,4,White,ALevel,5.0,4.0,0.0,0.1461435305382845,99.0
136251170.0,Female,69.0,6,White,99,5.0,5.0,1.0,-0.0975214133750658,0.51
136251210.0,Male,16.0,1,White,University,1.0,5.0,1.0,-1.0721811890284676,0.73
136252010.0,Male,62.0,5,White,Other,5.0,4.0,0.0,1.3137047201230885,-0.74
136252090.0,Male,65.0,6,White,University,2.0,4.0,1.0,99.0,0.56
136252130.0,Female,39.0,3,White,University,1.0,4.0,0.0,99.0,1.0
136252170.0,Male,74.0,6,White,University,5.0,5.0,0.0,99.0,0.99
136252290.0,Male,69.0,6,White,99,1.0,4.0,0.0,-1.5392056648623893,1.0
136253010.0,Male,29.0,2,White,GCSE,5.0,5.0,0.0,0.3593503564624661,-0.23
136253050.0,Female,63.0,5,White,ALevel,2.0,5.0,1.0,0.3695030624588558,0.95
136253090.0,Male,25.0,2,Mixed,99,5.0,4.0,1.0,99.0,-1.09
136253130.0,Female,22.0,1,White,GCSE,3.0,2.0,1.0,0.1562962365346741,-1.24
136253170.0,Male,71.0,6,White,GCSE,4.0,4.0,0.0,-0.1076741193714554,-0.02
136253210.0,Male,38.0,3,White,GCSE,2.0,5.0,0.0,-0.9808068350609612,-0.24
136253250.0,Female,82.0,7,White,GCSE,1.0,5.0,0.0,99.0,1.22
136253290.0,Male,50.0,4,White,University,1.0,4.0,0.0,0.3593503564624661,1.22
136254010.0,Female,22.0,1,White,GCSE,4.0,3.0,1.0,-0.5036296532306499,-0.26
136254050.0,Male,43.0,3,White,GCSE,5.0,2.0,0.0,-1.2955407209490388,1.22
136254090.0,Female,68.0,6,White,99,5.0,2.0,0.0,1.7807291959570102,-0.19
136254130.0,Male,42.0,3,Black or Black British,University,1.0,2.0,0.0,1.3746209561014262,-0.45
136254250.0,Female,66.0,6,White,GCSE,2.0,3.0,1.0,0.3593503564624661,1.22
136254290.0,Male,31.0,2,White,GCSE,4.0,2.0,1.0,-0.6153094191909355,-1.63
136254330.0,Female,77.0,7,White,99,4.0,2.0,0.0,0.2781287084913493,0.38
136255010.0,Female,30.0,2,White,ALevel,1.0,4.0,0.0,1.7807291959570102,1.22
136255130.0,Female,61.0,5,White,GCSE,4.0,5.0,0.0,0.3593503564624661,-0.53
136255170.0,Male,43.0,3,White,GCSE,4.0,5.0,0.0,0.613168006372206,0.95
136255210.0,Female,45.0,4,White,ALevel,1.0,2.0,0.0,-1.3056934269454283,-0.92
136255250.0,Male,81.0,7,White,99,5.0,4.0,0.0,99.0,1.22
136256010.0,Female,75.0,7,White,99,2.0,5.0,0.0,99.0,0.75
136256050.0,Female,39.0,3,White,University,1.0,5.0,0.0,99.0,-0.09
136256090.0,Female,32.0,2,White,University,1.0,5.0,0.0,0.3593503564624661,-0.78
136256130.0,Male,40.0,3,White,University,1.0,4.0,0.0,-0.1279795313642346,0.74
136256170.0,Male,54.0,4,White,University,5.0,4.0,0.0,-0.0873687073786762,-0.5
136256290.0,Female,31.0,2,White,University,1.0,5.0,0.0,1.3644682501050367,0.74
136257050.0,Female,83.0,7,White,ALevel,2.0,4.0,0.0,0.3593503564624661,0.79
136257170.0,Male,21.0,1,White,ALevel,7.0,4.0,1.0,-0.1381322373606242,-0.03
136257210.0,Female,20.0,1,White,ALevel,7.0,4.0,0.0,0.1359908245418949,1.22
136258010.0,Female,52.0,4,White,99,6.0,5.0,0.0,-2.168673436638544,-1.7
136258090.0,Female,17.0,1,White,GCSE,3.0,5.0,0.0,-0.3411863572884163,0.99
